what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522994642113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522994647381
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1522994649064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522994653621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1522994677080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522994678239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522994682666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522994686373
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1522994695759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522994703285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522994717310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522994733065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522994769081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522994781282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522994786832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522994827562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995008251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995010483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995268454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995273667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995278605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522995288955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995292048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995296397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995300814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522995304924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522995310745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995312813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1522995318676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522995318955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1522995319394
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1522995325137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522995325463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1522995325883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995326656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995378167
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522995395513
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995395663
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995397376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995593024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995608513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995692529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995697075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995711285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995713015
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522995713869
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995714886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995721852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995731533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995740400
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522995741349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995741492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995744918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995762450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995770922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995772385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522995775836
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522995775848
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995776041
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995776091
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522995777243
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522995777686
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522995780747
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522995781475
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995782064
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995783122
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995783124
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522995791596
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995822625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1522995849433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522995850620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995851180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995855791
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522995872771
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522995873049
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522995881739
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522995947763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522995964131
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522995980994
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522995981320
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522995990162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996001359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996021443
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996021460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522996036165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996041872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996042467
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996052815
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522996053108
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996062053
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996062723
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996064116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996075187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996083499
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996083516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996086298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996099339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522996110023
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996128375
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522996128673
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996128850
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996140486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996220546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996621349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996621365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522996629614
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996633591
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996636131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996638458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996645692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996648625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522996724917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522996898114
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996924040
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522996924361
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996933707
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996938124
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522996939820
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522996940801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522996941909
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1522996987552
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1522996989024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522996993440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997010530
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997018370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997018779
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522997018782
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997027394
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997028590
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997032432
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997076669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997086256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997108398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997112379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997134998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997170992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997210774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997250963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997257319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997278524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997326808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997340534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997379679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997380563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997388270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997406031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997440312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997443060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997459224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997465839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997498337
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522997516890
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997516981
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997517026
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997518589
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522997519778
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997519830
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997519872
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997522214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997523287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997539503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997541061
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997541940
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997543248
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997550821
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997550945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1522997554547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522997556569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997557057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997565537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997567052
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997568101
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997568233
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997568797
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997568945
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997569084
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997570329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1522997579909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522997582504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997593306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997604223
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997608631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997608952
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522997608956
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997613306
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997621827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997633560
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997640156
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997693794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997718197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997754505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997765675
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997781153
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522997781464
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522997790017
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997806514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997811466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997859618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522997861215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997874588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997886297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997887920
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997888912
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997890133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522997894104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522997894248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997895082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997903966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1522997906058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522997916049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997921421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522997928411
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997929187
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522997929319
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1522997936517
